unique_id,title,cluster
ID_1858,autofix mishandles embedded quotes string replacements python,149
ID_1859,report segfault stack overflow macos,45
ID_1860,incorrect timeout,34
ID_1861,x typename matches variables declared,302
ID_1862,semgrep plain text output inform value metavariables,298
ID_1863,duplicated findings output results,153
ID_1864,double findings,170
ID_1865,unparseable json output,298
ID_1866,option sarif output include ignored findings using suppressions property,153
ID_1867,allow local caching rules,449
ID_1868,found mismatch test result ids,396
ID_1869,parsing error parameter calls,47
ID_1870,rust match literal macro call,289
ID_1871,investigate taint mode appears slower,113
ID_1872,php parse error goto statements,47
ID_1873,php parse error enums,47
ID_1874,php parse error class method,47
ID_1875,php parse error public class variable,47
ID_1876,php parse error union types,289
ID_1877,php parse error non ascii text,47
ID_1878,js literal numeric property names equivalent encodings,309
ID_1879,interspersed autofix multiple expressions line,302
ID_1880,improve php parse rate beta percentage,186
ID_1881,opposite conditional matching behavior php java,289
ID_1882,ruby single metavariable pattern causes target parse errors interpolated strings,367
ID_1883,run semgrep specific file,180
ID_1884,report fail reports,71
ID_1885,metavariable pattern matching work language types,131
ID_1886,suppress nosemgrep autoformatter,284
ID_1887,rust match macro call,289
ID_1888,pattern regex work metavariable pattern,131
ID_1889,x yields unexpected match raw html concat rule,81
ID_1890,multiple style imports produce incorrect findings range,347
ID_1891,expressions forming python decorators matched bar,251
ID_1892,matched golang,289
ID_1893,severity modification output rule semgrep config p owasp top ten,109
ID_1894,regression due optimization,470
ID_1895,generic autofix metavariable name issue,227
ID_1896,make output easily understandable,153
ID_1897,support additional flags ci scanning,292
ID_1898,feature request metavariable expressions autofix,448
ID_1899,ocaml exception running r semgrep,180
ID_1900,generic mode way ignore comments,209
ID_1901,c parser bug ellipsis operator work method args,387
ID_1902,metavariable pattern work metavariables bound regex,131
ID_1903,constness analysis slow large functions,170
ID_1904,semgrep core slow startup slow stack trace collection big binaries,417
ID_1905,python constant propagation inside outside context created statement,251
ID_1906,commutative operator breaking rules,433
ID_1907,differing behavior semgrep action,230
ID_1908,export csv html,81
ID_1909,browser history cache entries updated incorrectly,262
ID_1910,request semgrep support cross file dataflow,100
ID_1911,autofix overwrites wrong line multiple multiline matches,302
ID_1912,autofix sometimes drops closing bracket python slices,390
ID_1913,semgrep commands autocomplete able,111
ID_1914,bind pattern regex capture groups metavariables,131
ID_1915,ruby constant propagation ignores side effects string object,149
ID_1916,python lang maintainability useless innerfunction useless inner function,474
ID_1917,python confuses constant propagation,251
ID_1918,undetected typos errors metavariable names,359
ID_1919,allow users select optimization level using optimizations,484
ID_1920,implement semgrep core deprecate pattern python,298
ID_1921,implement debugging json semgrep core,298
ID_1922,implement taint analysis semgrep core,298
ID_1923,ellipses parameters c,68
ID_1924,matching keys values javascript objects,67
ID_1925,scala error unrecognized symbol,499
ID_1926,metavariable patterns,355
ID_1927,php taint using sink require leads semgrep error,444
ID_1928,debugger help rule writer use deep expr correctly,257
ID_1929,report number target files skipped due excessive size,417
ID_1930,project hash metric depends passwords,499
ID_1931,show files currently processed debug mode,126
ID_1932,specifying multiple json keys requires ellipsis,278
ID_1933,java symbolic expression propagation,239
ID_1934,metachecker detect useless pattern either patterns,375
ID_1935,metachecker detect wrong use pattern,375
ID_1936,b c match b c,301
ID_1937,js add support private class fields,168
ID_1938,echo supported pattern sinks php taint mode,444
ID_1939,rule hash metric independent file path,226
ID_1940,ruby matches include closing parenthesis function calls,375
ID_1941,ruby match places needed autofix,180
ID_1942,playground says parse error pattern parse error rule,367
ID_1943,body working go,133
ID_1944,nested pattern either produces invalid yaml schema,188
ID_1945,c tests broken,464
ID_1946,python try except ellipsis missing cases,251
ID_1947,usr local lib ocaml version error invalid preprocessing directive,212
ID_1948,constant propagation leads false positives java lang correctness eqeq eqeq,72
ID_1949,centralized place nosemgreps,182
ID_1950,ensure invalid configurations reported,405
ID_1951,ruby string constant propagation seem work double quotes embedded newlines,149
ID_1952,use constant propagation typed metavariables,290
ID_1953,js dictionary matching yield inconsistent results,309
ID_1954,example work playground,367
ID_1955,kotlin semgrep crashes parsing files projects,100
ID_1956,semgrep core ast handle ppx annotation placed field semicolon,244
ID_1957,auto inserted else branch ocaml ast,466
ID_1958,typescript element reference expression matches array type,334
ID_1959,rfc special metavariable syntax dataflow,16
ID_1960,semgrep detect refuse rules multiple metavars metavariable regexp,302
ID_1961,javascript deep expressions work expression statement position,375
ID_1962,python except misses except exc ex,281
ID_1963,detect missing good controls best practices,358
ID_1964,match everything inside php arrays,131
ID_1965,must open channel binary mode write marshaled data cache,350
ID_1966,provide option create file zero output,20
ID_1967,typescript parse pattern,47
ID_1968,typescript parsing error usestate engagement,47
ID_1969,use ellipsis java structure,270
ID_1970,autofix json breaks documents,283
ID_1971,java parse nested annotations patterns,227
ID_1972,semgrep autofix breaks format strings,302
ID_1973,typescript classes matched,67
ID_1974,python import alias,290
ID_1975,spacegrep error parsing markdown file,367
ID_1976,python parsing error f string multiple colons,307
ID_1977,playground general pattern causes parsing error python internal benchmark target py file,367
ID_1978,improve ux help user fix complex semgrep patterns report partial matches debugger mode etc,111
ID_1979,nosemgrep comment work pattern regex,375
ID_1980,invalid sarif file invocation missing required property executionsuccessful,153
ID_1981,json partial single field metavar key match key,30
ID_1982,java support ellipsis header,168
ID_1983,json parse single field pattern,289
ID_1984,invalid pattern capture parenthesis python,131
ID_1985,typescript parsing error,47
ID_1986,typescript parsing error parameter destructuring function type,47
ID_1987,request support import equivalences javascript,290
ID_1988,tools integrating semgrep programatically breaks api updated releases,136
ID_1989,golang deep expressions work keyword,375
ID_1990,golang parse pattern,289
ID_1991,wait end flush output file,20
ID_1992,metavariable equivalence work deep expression matches patterns,375
ID_1993,invalid sarif invocation child run,153
ID_1994,python type annotation breaks identifier bindings metavariables,38
ID_1995,upgrade junit xml junit xml,259
ID_1996,add mechanism get semgrep progress logs runs forever,45
ID_1997,automatically detect deeply chained calls objects assignment,103
ID_1998,traceback error running local scan json time,344
ID_1999,typescript tainting deep expression operator allowed pattern sources,239
ID_2000,go support blocks matching cases inside,67
ID_2001,javascript import browser xxx bind correctly browser,342
ID_2002,typescript parsing error foo foo number,248
ID_2003,go match loops,289
ID_2004,go allow keyvalue composite literals pattern,67
ID_2005,allow multiple rules triggered line test files,449
ID_2006,constant propagation causes string matching match assigned variable,131
ID_2007,javascript use ellipsis body lambda,47
ID_2008,typescript parsing error readonly modifier angle brackets,248
ID_2009,typescript parsing error typeof const array number,248
ID_2010,mode taint improved minimally make somewhat useful,113
ID_2011,semgrep exits error code without details,367
ID_2012,expression equivalence variable definition substitution,246
ID_2013,policy view check whether disabled rules still exist,271
ID_2014,javascript parsing error export name,47
ID_2015,regex matching fails literal backticks,131
ID_2016,need able annotate rule disablements,53
ID_2017,semgrep gets state returning zero results specific directory,100
